era;generation;difficultyMode;temp;wet;windStrength;eatPredator;eatHerbivore;agentIndex;score;hp;stamina;speed;tempResist;wetResist;fatSave;eatNeed;speedN;staminaN;hpLoseN;eatN;abilitiesBonus;hpPenalty;eatPenalty
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;10;116,6105;-347069,6;16,77153;4,81379;-46,59702;29,62859;0,08662657;4,574297;0,9627581;0,8385767;1;0;36,69606;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;11;125,4294;-94,48605;19,24857;4,732957;-4,709093;24,13266;0;3,319697;0,9465914;0,9624285;1;0;45,5149;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;12;112,1259;-5065895;15,77606;4,736785;-60;29,99962;0;4,426111;0,947357;0,788803;1;0;32,21139;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;13;126,0233;97,15201;15,37299;4,406744;19,7082;46,95861;0,6850531;4,579373;0,8813489;0,7686493;0,02847992;0;27,11254;1,089196;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;14;104,1389;-232,7576;14,69217;4,295361;-10,67875;26,64854;0,7806434;4,535293;0,8590721;0,7346083;1;0;24,22441;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;15;118,8171;-33813,76;18,91739;4,423309;13,36727;100;0,3513548;4,540439;0,8846618;0,9458693;1;0;38,90265;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;16;135,7806;64,17285;18,94217;4,404707;8,218449;30,86797;0,3559439;4,349767;0,8809414;0,9471086;0,3582715;0;38,71008;2,929449;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;17;106,5521;-228,3952;12,82324;5;-11,68355;57,06648;1;3,376906;1;0,6411618;1;0;26,6376;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;18;102,4711;-100,6984;16,2246;3,733921;-8,864069;62,13778;0,9460431;3,745965;0,7467841;0,81123;1;0;22,55661;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;19;115,5229;-30,12863;16,78301;4,735702;-4,974096;28,70405;0,7286325;4,693052;0,9471403;0,8391505;1;0;35,60841;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;20;118,9405;-5066057;17,70897;4,733327;-60;21,4153;0,02675247;3,305393;0,9466655;0,8854486;1;0;39,02599;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;21;114,5106;-3,311302;17,07454;4,590721;2,435926;70,00774;0,5101249;3,833961;0,9181441;0,8537269;1;0;34,59613;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;22;117,1408;7,849968;17,52997;4,359675;1,13145;68,89026;0,3316079;4,100754;0,8719351;0,8764987;0,9215003;0;33,01189;15,87112;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;23;113,2472;-35256,25;19,35637;3,92726;-19,18778;100;1;5,13798;0,7854519;0,9678183;1;0;33,33275;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;24;113,1535;-9,940498;19,42215;3,903777;-6,222399;44,64116;0,1160996;5,323502;0,7807554;0,9711077;1;0;33,23907;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;25;144,0626;84,03375;18,21595;5;9,043081;35,91459;0,1623691;4,256033;1;0,9107977;0,1596625;0;45,67702;1,614439;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;26;143,9772;83,21848;18,20601;5;9,101977;35,52732;0,2241793;4,18997;1;0,9103004;0,1678152;0;45,63162;1,654412;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;27;100,7218;-1,558689E+07;14,10277;4,062573;100;56,04079;0,2280555;5,165772;0,8125147;0,7051386;1;0;20,80735;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;28;100,2576;-1,558701E+07;14,07489;4,013132;100;71,94925;0,288313;5,703884;0,8026263;0,7037447;1;0;20,34311;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;29;96,16635;-579,1138;9,185294;4,6742;-15,38576;54,49127;1;3,531594;0,9348399;0,4592647;1;0;16,25189;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;30;89,86874;-535,1243;14,5375;2,110632;-14,90101;63,34071;1;4,066737;0,4221265;0,7268748;1;0;9,954279;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;31;98,82662;-1,56208E+07;16,22594;3,293028;100;100;0,1076134;4,086395;0,6586055;0,8112971;1;0;18,91216;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;32;97,72039;-34677,14;11,5875;4,301953;41,83829;100,1061;0,04111473;2,970004;0,8603907;0,579375;1;0;17,80593;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;33;103,6996;-1,558821E+07;15,6855;4,001281;100;83,76578;0,4774456;6;0,8002563;0,7842752;1;0;23,78518;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;34;94,51734;-36304,37;15,81285;2,749833;56,296;100;0,4122846;5,663757;0,5499666;0,7906427;1;0;14,60288;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;35;125,5246;-246,9584;18,42658;4,943683;35,93487;76,43552;0,4397109;4,024614;0,9887365;0,9213289;1;0;45,61018;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;36;122,3252;-163,5266;17,53471;4,984824;19,18111;20;0,1357638;4,116187;0,9969648;0,8767355;1;0;42,4107;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;37;106,8225;-9050,992;13,25632;4,91698;-28,41064;60,71257;0,5113306;4,951295;0,9833961;0,6628159;1;0;26,90801;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;38;95,50808;-360,8849;13,34812;3,530124;46,44278;24,18447;0,5388035;4,627646;0,7060248;0,667406;1;0;15,59361;20,08554;0
0;3;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;39;108,7462;-11470,91;17,849;3,941438;-28,58996;86,08939;0,2034118;3,29018;0,7882875;0,8924502;1;0;28,8317;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;0;146,6867;48,73143;19,70789;4,919312;11,08053;28,49949;0,137711;4,092023;0,9838625;0,9853944;0,5126857;0;51,34224;4,655536;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;1;144,2591;77,92017;18,32948;5;9,097;33,66652;0,1892748;4,259264;1;0,916474;0,2207983;0;46,19853;1,939431;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;2;144,0896;86,02564;18,20136;5;9,06014;36,9174;0,2599811;4,458141;1;0,9100679;0,1397436;0;45,6104;1,520791;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;3;144,0626;84,03375;18,21595;5;9,043081;35,91459;0,1623691;4,256033;1;0,9107977;0,1596625;0;45,67702;1,614439;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;4;143,9772;83,21848;18,20601;5;9,101977;35,52732;0,2241793;4,18997;1;0,9103004;0,1678152;0;45,63162;1,654412;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;5;142,0997;66,81177;19,55296;4,617623;17,09502;30,48742;0,1144578;4,227476;0,9235247;0,9776479;0,3318823;0;44,80614;2,706475;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;6;113,506;-2959,67;19,25774;3,971252;-4,38939;87,84885;1;3,974369;0,7942505;0,9628872;1;0;33,59158;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;7;117,1135;-1068,262;16,73447;4,857088;5,179607;83,1113;0,2712433;4,860298;0,9714176;0,8367235;1;0;37,19901;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;8;120,6513;8,925499;16,91332;4,731753;-5,211861;42,6904;0,2413166;4,663221;0,9463507;0,8456659;0,910745;0;36,01852;15,36719;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;9;103,5252;-3203,122;14,62003;4,249249;-23,27518;30,61797;0,4382199;3,363607;0,8498499;0,7310013;1;0;23,61076;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;10;111,1818;-3108506;15,60259;4,705786;-57,55811;31,44133;0,1451915;4,397716;0,9411572;0,7801293;1;0;31,26731;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;11;143,9023;81,90952;18,20412;5;9,116949;34,99303;0,2636111;4,163144;1;0,9102062;0,1809049;0;45,62302;1,720671;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;12;144,0005;83,51488;18,2079;5;9,088619;35,66107;0,2347196;4,271196;1;0,9103948;0,1648512;0;45,64023;1,639766;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;13;102,5155;-94,57385;17,65369;3,381573;-9,133678;47,06531;0,5041274;3,777302;0,6763145;0,8826844;1;0;22,60108;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;14;125,5759;95,34114;16,96472;3,972901;12,14481;51,09297;0,388442;4,055164;0,7945801;0,8482362;0,04658859;0;26,72589;1,150004;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;15;119,8396;-77482,8;18,63139;4,559669;-39,02942;83,15578;0,5145222;3,611768;0,9119337;0,9315695;1;0;39,92515;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;16;94,04466;-527,4948;8,203535;4,569902;49,38759;46,07635;0,5209935;3,777268;0,9139805;0,4101768;1;0;14,1302;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;17;112,7164;-2238,755;15,85641;4,762117;55,78849;25,53593;0,01478805;4,235323;0,9524234;0,7928203;1;0;32,80194;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;18;118,2935;-2286,754;16,72617;4,937234;55,53133;20,28534;0,02854177;4,285865;0,9874468;0,8363087;1;0;38,37902;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;19;128,7457;25,26055;18,71967;4,424524;3,308624;68,20289;0,3639864;4,522748;0,8849047;0,9359837;0,7473945;0;38,15958;9,413863;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;20;112,1259;-5065895;15,77606;4,736785;-60;29,99962;0;4,426111;0,947357;0,788803;1;0;32,21139;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;21;100,2576;-1,558701E+07;14,07489;4,013132;100;71,94925;0,288313;5,703884;0,8026263;0,7037447;1;0;20,34311;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;22;100,2576;-1,558701E+07;14,07489;4,013132;100;71,88867;0,288313;5,703884;0,8026263;0,7037447;1;0;20,34311;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;23;125,5868;41,74281;16,23177;4,553363;6,109508;67,31023;0,9322706;4,434453;0,9106727;0,8115884;0,5825719;0;31,32831;5,741473;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;24;130,9045;-17,35687;20;4,829077;-4,573729;66,2443;1;4,214566;0,9658154;1;1;0;50,99006;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;25;105,7577;-3627564;16,26793;4,063141;-58,33009;24,75571;0,121293;4,695076;0,8126281;0,8133965;1;0;25,84324;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;26;105,2135;-9855,26;17,72567;3,645498;-28,83806;44,66396;0,1266842;4,262814;0,7290995;0,8862833;1;0;25,29902;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;27;122,9084;-930,9126;18,61897;4,747908;1,325618;82,41627;0,3857289;4,293054;0,9495815;0,9309484;1;0;42,99397;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;28;116,6124;-2,05304;18,19889;4,457078;7,34297;25,07905;0,5102331;4,618222;0,8914155;0,9099444;1;0;36,69791;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;29;114,4575;-713,9025;19,34034;4,020429;-16,31235;48,18722;0;3,640339;0,8040857;0,967017;1;0;34,54301;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;30;131,3191;-187,36;19,39728;5;1,031805;20;0,4978563;3,480494;1;0,9698641;1;0;51,40463;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;31;113,2472;-35228,36;19,35637;3,92726;-19,09031;100;1;5,13798;0,7854519;0,9678183;1;0;33,33275;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;32;135,6242;30,00702;17,85914;4,983652;5,241376;68,23706;0,235534;4,861812;0,9967303;0,892957;0,6999298;0;43,78865;8,164453;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;33;111,1945;-4090303;19,84477;3,64626;93,31092;70,62457;0,2139282;4,819784;0,729252;0,9922387;1;0;31,28007;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;34;109,4638;-298,2482;15,77401;4,521654;7,872387;77,69621;0,2756293;5,020443;0,9043308;0,7887005;1;0;29,54938;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;35;103,5646;-104889,6;16,26884;3,84121;-40,61736;36,54717;0,2975262;4,417655;0,768242;0,8134422;1;0;23,65013;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;36;95,51056;-4965732;16,69581;2,693599;-59,90012;26,68915;0;4,407571;0,5387198;0,8347906;1;0;15,5961;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;37;112,237;-3176794;15,81697;4,735168;-57,66675;30,29728;0,6663634;4,204061;0,9470336;0,7908483;1;0;32,32251;20,08554;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;38;129,6768;43,59258;16,48809;4,774076;18,46096;27,79505;0,1968542;4,391352;0,9548151;0,8244044;0,5640742;0;35,10835;5,431539;0
0;4;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;39;144,0626;84,03375;18,21595;5;9,043081;35,91459;0,1623691;4,256033;1;0,9107977;0,1596625;0;45,67702;1,614439;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;0;146,6867;48,73143;19,70789;4,919312;11,08053;28,49949;0,137711;4,092023;0,9838625;0,9853944;0,5126857;0;51,34224;4,655536;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;1;144,2591;77,92017;18,32948;5;9,097;33,66652;0,1892748;4,259264;1;0,916474;0,2207983;0;46,19853;1,939431;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;2;144,0896;86,02564;18,20136;5;9,06014;36,9174;0,2599811;4,458141;1;0,9100679;0,1397436;0;45,6104;1,520791;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;3;144,0626;84,03375;18,21595;5;9,043081;35,91459;0,1623691;4,256033;1;0,9107977;0,1596625;0;45,67702;1,614439;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;4;144,0626;84,03375;18,21595;5;9,043081;35,91459;0,1623691;4,256033;1;0,9107977;0,1596625;0;45,67702;1,614439;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;5;119,8396;-77482,8;18,63139;4,559669;-39,02942;83,15578;0,5563848;3,611768;0,9119337;0,9315695;1;0;39,92515;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;6;119,8396;-77482,8;18,63139;4,559669;-39,02942;83,15578;0,5145222;3,489793;0,9119337;0,9315695;1;0;39,92515;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;7;91,61081;-18726,16;16,26543;2,081833;66,3867;26,61247;0,007403169;4,340025;0,4163666;0,8132714;1;0;11,69634;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;8;100,8183;-3626,811;16,90599;3,373332;-23,82382;26,21631;0,01496354;4,473295;0,6746663;0,8452994;1;0;20,90381;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;9;133,9195;86,76463;18,19691;4,368043;6,520342;40,01303;0,724924;4,628508;0,8736086;0,9098455;0,1323537;0;35,40695;1,487447;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;10;130,0859;61,90659;18,19248;4,209871;8,859085;30,39011;0,2222375;4,167058;0,8419741;0,9096239;0,3809341;0;33,22147;3,135543;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;11;142,9004;77,21422;18,07826;4,990492;8,188507;33,75523;0,1139596;4,22945;0,9980984;0,9039131;0,2278578;0;44,88138;1,980944;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;12;146,0809;64,89259;18,90755;5;8,730468;30,89053;0,1734814;4,218359;1;0,9453773;0,3510741;0;48,94781;2,866874;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;13;118,6635;-13933,52;17,56007;4,752745;-30,55303;37,68352;0,1817323;3,024848;0,950549;0,8780036;1;0;38,74901;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;14;112,4586;-0,06356049;15,20588;4,905024;-5,457348;37,86951;0,2051949;4,114717;0,9810048;0,760294;1;0;32,54415;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;15;125,7681;-66,28973;18,34525;4,977324;-8,178665;38,47463;0,2293821;3,96527;0,9954649;0,9172624;1;0;45,85365;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;16;137,3463;88,82073;18,14251;4,606864;14,43053;36,61626;0,2164415;4,888841;0,9213728;0,9071253;0,1117927;0;38,74479;1,398469;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;17;118,713;-4350,412;16,58383;5;8,006057;89,83914;0,2991382;4,94039;1;0,8291914;1;0;38,79855;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;18;115,7536;-240,9596;15,7904;5;7,639425;76,90121;0,2821249;5,262323;1;0,7895198;1;0;35,8391;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;19;109,7138;-7455,177;18,02034;3,981127;-27,406;69,79428;0,336774;5,112299;0,7962254;0,9010172;1;0;29,79931;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;20;125,2489;-4,585091;20;4,535168;20,89227;70,99118;0,2757781;4,513056;0,9070336;1;1;0;45,33446;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;21;116,5867;-324,3708;16,27667;4,935885;-8,257986;20;0,3050644;4,314696;0,9871771;0,8138335;1;0;36,67228;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;22;122,7129;-355,7346;17,91885;4,911542;-10,82001;21,74738;0,182463;4,302453;0,9823085;0,8959423;1;0;42,79844;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;23;112,8253;-7340,511;19,22143;3,929143;21,86571;92,4142;1;3,53716;0,7858286;0,9610717;1;0;32,91079;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;24;114,2421;-219,6678;19,45272;3,976699;-8,204944;73,18845;0,231611;5,178948;0,7953397;0,9726359;1;0;34,32765;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;25;118,1374;-50,33487;18,20316;4,557799;8,733823;22,96193;0,6830565;4,138817;0,9115598;0,9101578;1;0;38,22291;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;26;113,783;-43,05659;18,20184;4,255753;6,590127;23,32625;0,6530424;4,374096;0,8511505;0,910092;1;0;33,86849;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;27;139,083;88,52014;17,01156;5;10,94209;37,451;0,2686604;4,33261;1;0,850578;0,1147986;0;40,49409;1,411137;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;28;112,2358;-21399,38;16,74283;4,503608;9,511623;97,72025;0,2938058;4,376851;0,9007217;0,8371416;1;0;32,3213;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;29;113,8123;-14794,13;17,25952;4,493497;-30,83846;66,79256;0,6002738;4,238488;0,8986994;0,8629759;1;0;33,89782;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;30;100,1585;-5066030;15,49952;3,644775;-60;22,16313;0,02214867;4,842799;0,7289551;0,7749761;1;0;20,24408;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;31;117,0175;-7195,882;18,59603;4,385241;61,66482;48,47203;0,05310796;4,280044;0,8770482;0,9298013;1;0;37,10304;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;32;125,3678;-5092850;18,16687;5;94,40627;81,61887;0,09402679;4,666447;1;0,9083433;1;0;45,45335;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;33;144,8721;68,93423;18,58866;5;33,77762;41,61399;0,172002;4,273574;1;0,9294332;0,3106577;0;47,41157;2,539515;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;34;135,0129;72,24226;16,51606;4,919307;9,96577;32,05397;0,002362043;4,281027;0,9838613;0,8258032;0,2775774;0;37,31252;2,299593;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;35;143,9023;81,90952;18,20412;5;9,116949;34,99303;0,2636111;4,163144;1;0,9102062;0,1809049;0;45,62302;1,720671;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;36;112,1259;-5065895;15,77606;4,736785;-60;29,99962;0;4,426111;0,947357;0,788803;1;0;32,21139;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;37;127,7399;-309695,5;20;4,668895;-46,02753;30,37006;0,4639636;4,232959;0,9337789;1;1;0;47,82545;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;38;118,96;-241,4008;18,3508;4,574124;-11,47919;30,47785;0,5746098;4,212888;0,9148248;0,91754;1;0;39,04558;20,08554;0
0;5;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;39;98,88208;-5065874;15,51025;3,479271;-60;34,47112;0,4459644;4,356492;0,6958541;0,7755126;1;0;18,96762;20,08554;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;0;146,6867;48,73143;19,70789;4,919312;11,08053;28,49949;0,137711;4,092023;0,9838625;0,9853944;0,5126857;0;51,34224;4,655536;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;1;146,0809;64,89259;18,90755;5;8,730468;30,89053;0,1734814;4,218359;1;0,9453773;0,3510741;0;48,94781;2,866874;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;2;144,8721;68,93423;18,58866;5;33,77762;41,61399;0,172002;4,273574;1;0,9294332;0,3106577;0;47,41157;2,539515;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;3;144,2591;77,92017;18,32948;5;9,097;33,66652;0,1892748;4,259264;1;0,916474;0,2207983;0;46,19853;1,939431;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;4;144,0896;86,02564;18,20136;5;9,06014;36,9174;0,2599811;4,458141;1;0,9100679;0,1397436;0;45,6104;1,520791;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;5;126,4633;-16344,09;18,58795;4,954267;-31,29031;21,61436;0,2505953;4,271907;0,9908533;0,9293976;1;0;46,54882;20,08554;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;6;121,3102;-502193,2;18,60592;4,656461;-48,44437;55,88975;0,01301923;4,325676;0,9312922;0,9302961;1;0;41,39569;20,08554;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;7;121,939;-1022922;17,63495;4,936896;-52,00105;37,21938;0,1771288;3,704093;0,9873793;0,8817474;1;0;42,02452;20,08554;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;8;135,3286;62,31116;17,77629;4,677785;-0,1291161;39,09796;0,1754984;3,910837;0,935557;0,8888143;0,3768884;0;38,42632;3,097716;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;9;112,4586;-0,06356049;15,20588;4,905024;-5,457348;37,86951;0,2051949;4,072771;0,9810048;0,760294;1;0;32,54415;20,08554;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;10;118,6635;-13933,52;17,56007;4,752745;-30,55303;37,68352;0,1817323;3,024848;0,950549;0,8780036;1;0;38,74901;20,08554;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;11;144,2945;78,14915;18,37919;4,988769;9,054915;33,74689;0,1298033;4,235501;0,9977537;0,9189593;0,2185085;0;46,22062;1,926155;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;12;144,777;77,94594;18,44064;5;8,818283;33,75986;0,1871545;4,243604;1;0,9220322;0,2205406;0;46,71495;1,937933;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;13;120,7785;-34785,82;18,53209;4,642604;-25,98774;99,26186;0,0888452;4,364849;0,9285208;0,9266044;1;0;40,86404;20,08554;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;14;118,4654;-1,558696E+07;17,38099;4,784702;100;69,04714;0,01448191;4,651418;0,9569405;0,8690494;1;0;38,55091;20,08554;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;15;146,6867;48,73143;19,70789;4,919312;11,08053;28,49949;0,137711;4,092023;0,9838625;0,9853944;0,5126857;0;51,34224;4,655536;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;16;91,61081;-18610,07;16,26543;2,081833;66,35566;26,61247;0,007403169;4,340025;0,4163666;0,8132714;1;0;11,69634;20,08554;0
0;6;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;17;135,096;86,86549;18,20438;4,447587;8,907862;37,51213;0,2260079;4,777266;0,8895173;0,9102192;0,1313451;0;36,57895;1,482953;0
